327,14
328,16
329,17
330,109
331,16
332,11
333,10
334,11
335,16
336,6
337,13
338,14
339,13
340,28
341,9
342,7
343,11
344,11
345,16
346,10
347,11
348,9
349,11
350,18
351,11
352,11
353,9
354,5
355,19
356,10
357,10
358,6
359,13
360,134
361,7
362,12
363,11
364,8
365,14
366,8
367,7
368,4
369,7
370,15
371,10
372,10
373,4
374,6
375,8
376,6
377,3
378,10
379,6
380,14
381,8
382,10
383,12
384,5
385,13
386,11
387,10
388,3
389,14
390,64
391,8
392,10
393,4
394,6
395,11
396,4
397,3
398,11
399,5
400,6
401,7
402,4
403,4
404,1
405,4
406,9
407,8
408,5
409,5
410,6
411,4
412,5
413,7
414,3
415,7
416,6
417,5
418,10
419,7
420,51
421,11
422,4
423,3
424,4
425,7
426,5
427,6
428,3
429,5
430,10
431,3
432,6
433,2
434,5
435,3
436,3
437,5
438,7
439,5
440,6
441,2
442,3
443,5
444,3
445,5
446,4
447,7
448,5
449,6
450,35
451,5
452,7
453,10
454,7
455,6
456,3
457,5
458,6
459,2
460,4
461,1
462,3
463,4
464,4
465,8
466,9
467,4
468,3
469,2
470,7
471,4
472,5
473,2
474,2
475,6
476,3
477,7
478,2
479,2
480,34
481,6
482,2
483,9
484,5
485,5
486,3
487,4
488,1
489,1
490,3
491,0
492,9
493,5
494,1
495,8
496,1
497,3
498,2
499,4
500,5
501,4
502,6
503,4
504,6
505,4
506,5
507,1
508,2
509,4
510,23
511,5
512,4
513,1
514,1
515,5
516,3
517,4
518,1
519,1
520,6
521,2
522,3
523,1
524,3
525,4
526,3
527,2
528,2
529,1
530,1
531,1
532,5
533,3
534,5
535,2
536,2
537,2
538,3
539,6
540,24
541,0
542,2
543,0
544,3
545,5
546,2
547,1
548,3
549,3
550,2
551,1
552,2
553,6
554,2
555,2
556,4
557,2
558,4
559,4
560,7
561,4
562,1
563,3
564,5
565,4
566,2
567,2
568,5
569,2
570,13
571,6
572,1
573,2
574,2
575,6
576,2
577,3
578,4
579,2
580,3
581,3
582,3
583,4
584,2
585,3
586,0
587,0
588,1
589,1
590,1
591,4
592,2
593,4
594,1
595,3
596,0
597,3
598,0
599,8
600,62
601,7
602,7
603,7
604,43
605,4
606,2
607,1
608,3
609,4
610,3
611,2
612,3
613,4
614,1
615,3
616,2
617,0
618,1
619,0
620,0
621,2
622,4
623,2
624,1
625,3
626,1
627,1
628,1
629,1
630,13
631,4
632,2
633,1
634,2
635,1
636,2
637,2
638,0
639,3
640,1
641,0
642,2
643,1
644,1
645,2
646,1
647,1
648,1
649,1
650,2
651,1
652,1
653,0
654,1
655,2
656,1
657,1
658,2
659,1
660,3
661,5
662,0
663,3
664,2
665,1
666,5
667,0
668,5
669,2
670,1
671,3
672,0
673,1
674,1
675,2
676,2
677,3
678,2
679,1
680,2
681,0
682,1
683,1
684,1
685,2
686,0
687,2
688,0
689,4
690,3
691,3
692,0
693,0
694,1
695,2
696,1
697,0
698,2
699,2
700,3
701,2
702,2
703,2
704,1
705,3
706,2
707,0
708,0
709,0
710,2
711,2
712,2
713,2
714,1
715,5
716,0
717,0
718,3
719,2
720,10
721,2
722,3
723,3
724,1
725,0
726,0
727,0
728,1
729,1
730,5
731,7
732,0
733,2
734,0
735,4
736,0
737,1
738,3
739,1
740,2
741,1
742,2
743,4
744,1
745,2
746,1
747,1
748,0
749,5
750,7
751,2
752,1
753,4
754,1
755,3
756,0
757,2
758,1
759,4
760,4
761,0
762,1
763,3
764,0
765,1
766,2
767,2
768,3
769,0
770,1
771,0
772,0
773,1
774,1
775,4
776,0
777,1
778,1
779,0
780,5
781,1
782,2
783,1
784,1
785,4
786,1
787,0
788,1
789,0
790,1
791,1
792,1
793,0
794,1
795,3
796,1
797,0
798,2
799,1
800,2
801,1
802,1
803,0
804,0
805,3
806,0
807,1
808,1
809,0
810,7
811,2
812,4
813,0
814,3
815,1
816,1
817,1
818,0
819,1
820,3
821,0
822,1
823,0
824,1
825,3
826,3
827,1
828,0
829,2
830,0
831,0
832,1
833,1
834,1
835,2
836,1
837,0
838,2
839,1
840,3
841,0
842,0
843,0
844,2
845,3
846,1
847,0
848,1
849,3
850,2
851,1
852,0
853,0
854,1
855,1
856,1
857,0
858,0
859,1
860,2
861,0
862,0
863,1
864,0
865,0
866,1
867,0
868,0
869,2
870,5
871,0
872,0
873,1
874,0
875,2
876,0
877,0
878,0
879,0
880,0
881,0
882,1
883,1
884,0
885,0
886,2
887,0
888,0
889,2
890,1
891,1
892,1
893,0
894,0
895,1
896,0
897,1
898,0
899,3
900,15
901,3
902,1
903,0
904,1
905,2
906,19
907,0
908,0
909,1
910,0
911,1
912,0
913,1
914,2
915,1
916,2
917,1
918,0
919,0
920,0
921,0
922,1
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,1
931,1
932,1
933,0
934,0
935,1
936,0
937,2
938,0
939,0
940,1
941,0
942,0
943,1
944,0
945,1
946,2
947,0
948,1
949,0
950,0
951,0
952,0
953,0
954,0
955,1
956,1
957,1
958,0
959,0
960,0
961,2
962,0
963,0
964,0
965,2
966,0
967,0
968,0
969,0
970,1
971,0
972,0
973,0
974,0
975,1
976,0
977,1
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,2
987,1
988,0
989,2
990,1
991,1
992,0
993,0
994,0
995,1
996,1
997,0
998,0
999,0
